,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iClkGatingMode,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
6475,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/DMI_DBI/run_2377/local_log.log,4218,4,8,0,0,1896,1,1,44,34,7,7,7,1,1,1,0,24.0,52.0,2.0,6.0,1.0,104.0,4,4.0,0.0,2,1,0,0,0,16,0,0,271,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6476,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/DMI_DBI/run_1350/local_log.log,3744,4,8,0,0,2136,1,1,40,18,7,7,7,0,1,0,0,8.0,36.0,2.0,6.0,1.0,106.0,4,6.0,0.0,1,1,0,0,0,16,0,0,323,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6477,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/DMI_DBI/run_1350/local_log.log,2026,4,8,0,0,3948,1,1,22,10,3,3,3,0,1,0,0,4.0,24.0,2.0,6.0,1.0,28.0,6,0.0,0.0,1,1,0,0,0,16,0,0,164,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6478,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/DMI_DBI/run_729/local_log.log,1494,4,8,0,0,5348,1,1,16,12,2,2,2,1,0,0,0,6.0,25.0,2.0,6.0,1.0,107.0,6,4.0,2.0,4,1,0,0,0,16,0,0,165,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6479,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/DMI_DBI/run_729/local_log.log,890,4,8,0,0,8972,1,1,10,8,1,1,1,1,0,0,0,0.0,20.0,2.0,6.0,1.0,164.0,0,6.0,1.0,4,1,0,0,0,16,0,0,345,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6480,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1520/local_log.log,2158,4,8,0,0,3704,1,1,26,22,4,4,4,1,1,0,1,14.0,37.0,2.0,6.0,1.0,223.0,4,0.0,2.0,1,1,0,0,0,16,0,0,932,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6481,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1520/local_log.log,2358,4,8,0,0,3392,1,1,26,22,4,4,4,1,1,0,0,14.0,37.0,2.0,6.0,1.0,72.0,6,4.0,1.0,1,1,0,0,0,16,0,0,824,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6482,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1237/local_log.log,3052,4,8,0,0,2620,1,1,36,14,5,5,5,0,0,1,0,6.0,30.0,2.0,6.0,1.0,250.0,4,0.0,2.0,1,1,0,0,0,16,0,0,449,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6483,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1237/local_log.log,2776,4,8,0,0,2880,1,1,36,14,5,5,5,0,1,1,1,6.0,30.0,2.0,6.0,1.0,59.0,6,0.0,2.0,1,1,0,0,0,16,0,0,921,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6484,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_928/local_log.log,3610,4,8,0,0,2216,1,1,40,16,6,6,6,0,1,1,0,6.0,33.0,2.0,6.0,1.0,45.0,6,6.0,2.0,1,1,0,0,0,16,0,0,848,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6485,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_928/local_log.log,3338,4,8,0,0,2396,1,1,36,30,6,6,6,1,1,0,1,20.0,47.0,2.0,6.0,1.0,35.0,4,4.0,1.0,1,1,0,0,0,16,0,0,810,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6486,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_2275/local_log.log,590,4,8,0,0,13516,1,1,12,6,1,1,1,0,0,1,0,0.0,18.0,2.0,6.0,1.0,176.0,0,4.0,1.0,1,1,0,0,0,16,0,0,869,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6487,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_2275/local_log.log,918,4,8,0,0,8696,1,1,10,6,1,1,1,0,0,0,1,0.0,18.0,2.0,6.0,1.0,27.0,0,0.0,0.0,1,1,0,0,0,16,0,0,402,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6488,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_183/local_log.log,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,1,1,0,24.0,52.0,2.0,6.0,1.0,243.0,6,6.0,2.0,1,1,0,0,0,16,0,0,884,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6489,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_183/local_log.log,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,0,1,0,8.0,36.0,2.0,6.0,1.0,176.0,6,4.0,1.0,1,1,0,0,0,16,0,0,880,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6490,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_585/local_log.log,4254,4,8,0,0,1880,1,1,40,18,7,7,7,0,0,0,0,8.0,36.0,2.0,6.0,1.0,159.0,6,4.0,2.0,1,1,0,0,0,16,0,0,951,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6491,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_585/local_log.log,4228,4,8,0,0,1892,1,1,40,34,7,7,7,1,1,0,1,24.0,52.0,2.0,6.0,1.0,246.0,4,4.0,2.0,1,1,0,0,0,16,0,0,799,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6492,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1791/local_log.log,1612,4,8,0,0,4960,1,1,22,10,3,3,3,0,0,0,0,4.0,24.0,2.0,6.0,1.0,172.0,6,4.0,1.0,1,1,0,0,0,16,0,0,997,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6493,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_1791/local_log.log,2022,4,8,0,0,3956,1,1,22,10,3,3,3,0,1,0,1,4.0,24.0,2.0,6.0,1.0,205.0,6,0.0,1.0,1,1,0,0,0,16,0,0,643,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6494,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_2038/local_log.log,1396,4,8,0,0,5724,1,1,16,12,2,2,2,1,0,0,1,6.0,25.0,2.0,6.0,1.0,87.0,4,4.0,0.0,1,1,0,0,0,16,0,0,239,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6495,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCBTVrefTrain_2/FreqRanges_SingleRank/run_2038/local_log.log,1410,4,8,0,0,5668,1,1,16,12,2,2,2,1,0,0,1,6.0,25.0,2.0,6.0,1.0,6.0,4,6.0,0.0,1,1,0,0,0,16,0,0,620,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6496,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to2_cross_stress_CBT_TxDQ/system/run_121/local_log.log,3120,4,8,1,0,1282,1,1,32,14,5,5,5,0,1,0,0,6.0,30.0,2.0,6.0,1.0,170.0,4,0.0,1.0,1,1,0,0,0,16,0,0,452,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6497,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to2_cross_stress_CBT_TxDQ/system/run_121/local_log.log,3514,4,8,1,0,1138,1,1,40,16,6,6,6,0,0,1,1,6.0,33.0,2.0,6.0,1.0,77.0,4,6.0,1.0,1,1,0,0,0,16,0,0,757,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6498,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to2_cross_stress_CBT_TxDQ/system/run_2852/local_log.log,3080,4,8,1,0,1298,1,1,32,14,5,5,5,0,0,0,0,6.0,30.0,2.0,6.0,1.0,116.0,6,6.0,0.0,4,1,0,0,0,16,0,0,801,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
6499,/server/regressdb/tss_lp54_WW26_LP4_CFG_3_FULL_REGR_SGE__20220701_111528__andrei__CONFIG@r8303_VERIF@r8542_PHYTOP@r7108_SOFTIP@r7493_HARDIP@r7303_CSRINIT@r7209_FW@r7080/chain_0/training_tests/ch1_X8_1to2_cross_stress_CBT_TxDQ/system/run_2852/local_log.log,3278,4,8,1,0,1220,1,1,40,30,6,6,6,1,1,1,1,20.0,47.0,2.0,6.0,1.0,242.0,6,6.0,1.0,4,1,0,0,0,16,0,0,391,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
