Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_554/local_log.log,3,3944,5,16,0,0,2026,4,1,13,6,7,7,7,0,1,1,1,0,2,5,1,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,12,94,6,6,0,1,1,0,0,0,16,0,0,883,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_554/local_log.log,3,4088,5,16,0,0,1954,4,1,13,6,7,7,7,0,1,1,1,0,2,5,1,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,201,248,4,0,2,1,1,0,0,0,16,0,0,878,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_90/local_log.log,3,6184,5,16,0,0,1292,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,148,31,4,0,1,1,1,0,0,0,16,0,0,530,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_90/local_log.log,3,6040,5,16,0,0,1324,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,47,41,0,6,0,1,1,0,0,0,16,0,0,284,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_718/local_log.log,3,2800,5,16,0,0,2850,4,1,10,5,5,5,5,0,1,1,1,0,2,4,1,2,2,5,8,5,0,2,1,1,1,0,0,0,0,0,0,230,180,0,4,0,1,1,0,0,0,16,0,0,137,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_718/local_log.log,3,3064,5,16,0,0,2606,4,1,10,5,5,5,5,0,1,1,1,0,2,4,1,2,2,5,8,5,0,2,1,1,1,0,0,0,0,0,0,11,22,6,6,1,1,1,0,0,0,16,0,0,490,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1364/local_log.log,3,4968,5,16,0,0,1608,4,1,16,8,9,9,9,0,1,1,1,0,3,7,2,4,2,6,11,5,0,0,1,1,1,0,1,0,0,0,0,200,33,6,0,1,1,1,0,0,0,16,0,0,177,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1364/local_log.log,3,4968,5,16,0,0,1608,4,1,16,8,9,9,9,0,1,1,1,0,3,7,2,4,2,6,11,5,0,0,1,1,1,0,1,0,0,0,0,39,189,0,4,0,1,1,0,0,0,16,0,0,460,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1706/local_log.log,3,2096,5,16,0,0,3804,4,1,7,4,3,3,3,0,1,1,1,0,1,2,1,2,2,4,5,5,0,2,1,1,1,0,0,0,0,0,0,80,47,4,0,2,1,1,0,0,0,16,0,0,390,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1706/local_log.log,3,2088,5,16,0,0,3818,4,1,7,4,3,3,3,0,1,1,1,0,1,2,1,2,2,4,5,5,0,2,1,1,1,0,0,0,0,0,0,56,14,6,6,2,1,1,0,0,0,16,0,0,174,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_2020/local_log.log,3,5680,5,16,0,0,1408,4,1,17,9,10,10,10,0,1,1,1,0,4,7,2,4,2,7,12,5,0,0,1,1,1,0,1,0,0,0,0,126,227,4,4,1,1,1,0,0,0,16,0,0,694,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_2020/local_log.log,3,5768,5,16,0,0,1386,4,1,17,9,10,10,10,0,1,1,1,0,4,7,2,4,2,7,12,5,0,0,1,1,1,0,1,0,0,0,0,139,78,0,0,0,1,1,0,0,0,16,0,0,895,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1812/local_log.log,3,440,5,16,0,0,17858,4,1,3,2,0,0,0,0,1,1,1,0,0,0,0,1,2,3,3,5,0,2,1,1,1,0,0,0,0,0,0,46,189,6,6,1,1,1,0,0,0,16,0,0,105,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1812/local_log.log,3,400,5,16,0,0,19608,4,1,3,2,0,0,0,0,1,1,1,0,0,0,0,1,2,3,3,5,0,2,1,1,1,0,0,0,0,0,0,206,244,0,6,0,1,1,0,0,0,16,0,0,971,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1948/local_log.log,3,6120,5,16,0,0,1306,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,114,100,6,0,1,1,1,0,0,0,16,0,0,944,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1948/local_log.log,3,6224,5,16,0,0,1284,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,166,161,6,6,1,1,1,0,0,0,16,0,0,540,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_948/local_log.log,3,1024,5,16,0,0,7752,4,1,4,2,1,1,1,0,1,1,1,0,0,0,0,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,213,157,4,4,1,1,1,0,0,0,16,0,0,197,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_948/local_log.log,3,1000,5,16,0,0,8000,4,1,4,2,1,1,1,0,1,1,1,0,0,0,0,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,96,13,6,6,0,1,1,0,0,0,16,0,0,149,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_643/local_log.log,3,3712,5,16,0,0,2152,4,1,11,6,6,6,6,0,1,1,1,0,2,4,1,3,2,5,8,5,0,0,1,1,1,0,1,0,0,0,0,176,251,6,0,1,1,1,0,0,0,16,0,0,789,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_643/local_log.log,3,3616,5,16,0,0,2208,4,1,11,6,6,6,6,0,1,1,1,0,2,4,1,3,2,5,8,5,0,0,1,1,1,0,1,0,0,0,0,96,111,4,4,0,1,1,0,0,0,16,0,0,404,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_897/local_log.log,3,1328,5,16,0,0,5990,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,82,136,6,4,0,1,1,0,0,0,16,0,0,447,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_897/local_log.log,3,1440,5,16,0,0,5526,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,43,2,4,6,2,1,1,0,0,0,16,0,0,831,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_781/local_log.log,3,2152,5,16,0,0,3704,4,1,8,4,4,4,4,0,1,1,1,0,1,2,1,2,2,5,6,5,0,2,1,1,1,0,0,0,0,0,0,210,211,6,0,0,1,1,0,0,0,16,0,0,317,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_781/local_log.log,3,2208,5,16,0,0,3612,4,1,8,4,4,4,4,0,1,1,1,0,1,2,1,2,2,5,6,5,0,2,1,1,1,0,0,0,0,0,0,60,232,0,0,1,1,1,0,0,0,16,0,0,396,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1744/local_log.log,3,1280,5,16,0,0,6250,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,120,250,0,6,1,1,1,0,0,0,16,0,0,985,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_1744/local_log.log,3,1552,5,16,0,0,5130,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,34,157,4,6,0,1,1,0,0,0,16,0,0,474,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_360/local_log.log,3,5040,5,16,0,0,1586,4,1,16,8,9,9,9,0,1,1,1,0,3,7,2,4,2,6,11,5,0,0,1,1,1,0,1,0,0,0,0,178,189,6,4,0,1,1,0,0,0,16,0,0,393,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_360/local_log.log,3,5424,5,16,0,0,1474,4,1,16,8,9,9,9,0,1,1,1,0,3,7,2,4,2,6,11,5,0,0,1,1,1,0,1,0,0,0,0,9,128,6,4,2,1,1,0,0,0,16,0,0,417,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_2371/local_log.log,3,1536,5,16,0,0,5182,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,192,174,0,0,2,1,1,0,0,0,16,0,0,744,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_2371/local_log.log,3,1568,5,16,0,0,5078,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,102,33,4,6,1,1,1,0,0,0,16,0,0,703,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_2425/local_log.log,3,416,5,16,0,0,18868,4,1,3,2,0,0,0,0,1,1,1,0,0,0,0,1,2,3,3,5,0,2,1,1,1,0,0,0,0,0,0,242,135,6,6,1,1,1,0,0,0,16,0,0,228,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/training_tests/ch1_X16_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_2425/local_log.log,3,512,5,16,0,0,15386,4,1,3,2,0,0,0,0,1,1,1,0,0,0,0,1,2,3,3,5,0,2,1,1,1,0,0,0,0,0,0,4,63,4,0,2,1,1,0,0,0,16,0,0,565,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,,,,,,
